Ad state	Ad	Description line 1	Description line 2	Display URL	Destination URL	Final URL	Mobile final URL	Tracking template	Custom parameter	Campaign	Ad group	Status	Labels	Campaign Type	Campaign sub-type	Clicks	Impressions	CTR	Avg. CPC	Cost	Avg. position	Converted clicks	Cost / converted click	Click conversion rate	View-through Conv.
removed	VauxhallInsignia £199pm	Brand New 2.0 CDTi Diesel Hatch	Now in Stock Delivery free in Aug	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/vehicle.php?formid=dealdetail&mode=lease&id=111991					Vauxhall	Vauxhall Insignia (Petrol)	removed	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Amazing {KeyWord:Lease Deals}	New updated deals from £69	"Great Prices, UK Free Delivery"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/specials.php					Generic Vehicle Leasing	Vehicle Leasing	campaign paused	 --	Search Network with Display Select	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Peugeot207 1.4 VTI	3 Door with air conditioning	Only £119 per month INC VAT!	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/VehicleDetails.aspx?typ=LEASE&recno=199					Peugeot 207	Peugeot 207	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
enabled	DodgeNitro 2.8crd £289.99	SXT Touring with Sat Nav & Leather	"Only £289.99 per month, Wow!"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/hippo.aspx?section=vehicle&typ=LEASE&recno=427					Dodge nitro	Dodge nitro	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	FordFocus Zetec £139pm	Top Deal FordFocus 1.6 Zetec 5Dr	Ex Demo Delivery in 7 days!	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/vehicle.php?formid=dealdetail&mode=lease&id=139379					Ford	Ford Focus (1.6 TDCI)	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Incredible Lease Prices	NEW Spring deals online from £69	"Best Prices, UK Free Delivery"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/hippo.aspx?section=vehiclelist&socat=1					Generic Vehicle Leasing	Vehicle Leasing	campaign paused	 --	Search Network with Display Select	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Cheapest UK Punto Deal	Ex Demo FiatPunto 1.2 Active	only £109pm Unbeatable In Stock Now	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/vehicle.php?formid=dealdetail&mode=lease&id=101644					Fiat Punto	Fiat Punto	removed	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
enabled	VolvoXC90 D5 ONLY £299pm	Unbeatable offer just come online	View our website for more info.	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/VehicleDetails.aspx?typ=LEASE&recno=391					Volvo	Volvo XC90 D5	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	NEW Renault Grande Scenic	"1.9 DCI 7 Seat Dynamique £13,495 or"	"£199 pm. Renault Price £21,000 WOW"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/VehicleDetails.aspx?typ=LEASE&recno=131					GRANDE SCENIC	GRANDE SCENIC	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
enabled	Peugeot207 1.4 VTI	Get this car before Christmas at	Only £119 per month INC VAT!	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/VehicleDetails.aspx?typ=LEASE&recno=478					Peugeot 207	Peugeot 207	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	MiniCooper 1.6 D £189pm	"Only 16 in stock, enquire online"	"Chilli Pack only £19 extra, WOW"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/VehicleDetails.aspx?typ=LEASE&recno=383					Mini	Mini Cooper	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	FordKA 1.2Style 3dr £85pm	FordKA 1.2 Style 3dr Wow.	"New deal now in, view online."	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/hippo.aspx?section=vehicle&typ=LEASE&recno=535					Ford KA	KA (1.2 Edge)	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Hyundiai30 £119 pm	HyundaiI30 Hatch 1.4 Classic 5dr	In Stock Delivery in 7 Days	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/vehicle.php?formid=dealdetail&mode=lease&id=161744					Hyundai	Hyundia i30 (1.4 Active)	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	FordKA Edge 1.2 £107pm	FordKa 1.2 Edge 3DR only £107pm	in stock now delivery in days	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/vehicle.php?formid=dealdetail&mode=lease&id=254183					Ford KA	KA (1.2 Edge)	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	NEW Renault Grande Scenic	"1.9 DCI 7 Seat Dynamique £13,495"	"Renault Price £21,000 Limited Few."	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/VehicleDetails.aspx?typ=LEASE&recno=131					GRANDE SCENIC	GRANDE SCENIC	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	VauxhallAstra 1.6 Sport	Convertible only £179 per month	"New Deal just in, view online now."	www.hippoleasing.co.uk/	http://www.hippoleasing.co.uk/VehicleDetails.aspx?typ=LEASE&recno=379					Vauxhall Astra (Petrol)	Vauxhall Astra Twin Top	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	JaguarXF 3.0 D Premium	"Only £479 per month, WOW!"	This Luxury Deal is in Stock Now.	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/VehicleDetails.aspx?typ=LEASE&recno=339					Jaguar	Jaguar Premium Luxury	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	08 Plate Fiat Punto	Brand New 1.2 Active 3 door	only £99 per month. In stock now.	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/VehicleDetails.aspx?typ=LEASE&recno=21					Fiat Punto	Fiat Punto	removed	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	VauxhalInsignia £169pm	Brand New Insignia 1.8 16v	Now in Stock Delivery free in UK	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/vehicle.php?formid=dealdetail&mode=lease&id=121243					Vauxhall	Vauxhall Insignia (Petrol)	removed	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	CiitroenC5 1.6 HDI VTR+	"ONLY £184 per month, best deal"	"online, hurry limited stock now in."	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/VehicleDetails.aspx?typ=LEASE&recno=284					CitroenC2	CitroenC2	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	RenaultMegane 1.6 CC	"ONLY £199 per month, free metallic"	paint. Black & silver in stock now!	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/VehicleDetails.aspx?typ=LEASE&recno=146					Renault	Renault Megane	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	RenaultMegane £159.00pm	1.6 16V 110Dynamique TomTom 5dr	New Shape in stock now.	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/vehicle.php?formid=dealdetail&mode=lease&id=238202					Renault	Renault Megane	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	New RenaultScenic £189pm	Grand Scenic 1.6 Dynamique 7 Seat	"Brand New Deal just in, View Online"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/vehicle.php?formid=dealdetail&mode=lease&id=295586					Renault Grand Scenic	Renault Grand Scenic	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	FordKA Hatch 1.3 £79pm	FordKa 1.3 Style 3 Door only £79	in stock now delivery in days	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/vehicle.php?formid=dealdetail&mode=lease&id=144025					Ford KA	KA (1.2 Edge)	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	FordKA Hatch 1.2 £99pm	FordKa 1.2 Studio 3 Door only £99	in stock now delivery in days	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/vehicle.php?formid=dealdetail&mode=lease&id=195602					Ford KA	KA (1.2 Edge)	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Golf-Diesel Hatch £199pm	1.6 TDi 105 S 5dr in stock now.	Road Tax Inc and Free Delivery Wow!	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/vehicle.php?formid=dealdetail&mode=lease&id=155314					VW	VW Golf	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	JaguarXF 2.7 D Premium	"Only £389 per month, WOW!"	This Luxury Deal is in Stock Now.	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/VehicleDetails.aspx?typ=LEASE&recno=339					Jaguar	Jaguar Premium Luxury	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	JaguarXF 2.7 D Premium	"Only 3+35 £579 per month, WOW!"	This Luxury Deal is in Stock Now.	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/VehicleDetails.aspx?typ=LEASE&recno=231					Jaguar	Jaguar Premium Luxury	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	CiitroenC5 1.6 HDI VTR+	"ONLY £189 per month, best deal"	"online, hurry limited stock now in."	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/VehicleDetails.aspx?typ=LEASE&recno=284					CitroenC2	CitroenC2	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
enabled	Range Roverr 2.7 TDV6 S	"Free delivery/road tax, only £499pm"	"Special Offer, limited stock."	www.hippoleasing.co.uk/	http://www.hippoleasing.co.uk/VehicleDetails.aspx?typ=LEASE&recno=332					RangeRover	2.7 TDV6 S	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Incredible Lease Prices	Daily deals updated online from £69	UK Free Delivery on all New Year de	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/hippo.aspx?section=vehiclelist&socat=1					Generic Vehicle Leasing	Vehicle Leasing	campaign paused	 --	Search Network with Display Select	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	FordKA Hatch 1.2 £99pm	FordKa 1.2 Studio 3 Door only £99	in stock now delivery in days	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/vehicle.php?formid=dealdetail&mode=lease&id=185963					Ford KA	KA (1.2 Edge)	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Lease your car in 24 hrs	Cars are in stock with 0 Deposit	You can drive away the next day!	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-no-deposit-lease-cars					Bad Credit Leasing	Quick Cars	removed	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	FordFocus Zetec £139pm	Top Deal FordFocus 1.6 Zetec 5Dr	Ex Demo Delivery in 7 days!	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/vehicle.php?formid=dealdetail&mode=lease&id=134446					Ford	Ford Focus (1.6 TDCI)	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	RenaultMegane £158pm	1.6 16V 110 Dynamique 5dr	New Shape in stock now.	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/vehicle.php?formid=dealdetail&mode=lease&id=185962					Renault	Renault Megane	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Chev Spark Hatch £92pm	A/C/Colour Coded/CD 1.0 SE+ 5d	"Low Tax, in Stock View Online"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/chevrolet/spark-hatchback-1.0i-5dr-345412					Chevrolet	Cherolet Spark	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Lease with NO Deposit	Cars from £89pm with no Deposit	"All cars in stock,delivery in 7days"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/exdemo.php?nodeposit=1					No Deposit Deals	No Deposit Deals	removed	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	VauxhalInsignia £208pm	2.0 CDTi 160t SRi 5Dr Auto	Now in Stock Delivery free in UK	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/vehicle.php?formid=dealdetail&mode=lease&id=228057					Vauxhall	Vauxhall Insignia (Petrol)	removed	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	NEW RenaultGrande Scenic	1.6 16vDynamique 5dr Lease £209pm	10 cars In stock delivery in days.	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/vehicle.php?formid=dealdetail&mode=lease&id=278858					GRANDE SCENIC	GRANDE SCENIC	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	PorscheCayenne £599pm	PorscheCayenne Diesel Tiptronic	Unbeatable ex demo deal in stock	www.hippoleasing.co.uk/	http://www.hippoleasing.co.uk/vehicle.php?formid=dealdetail&mode=lease&id=134516					Porsche	Porsche Boxster	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	FordKA Hatch 1.2 £99pm	FordKa 1.2 Studio 3 Door only £99	in stock now delivery in days	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/vehicle.php?formid=dealdetail&mode=lease&id=228034					Ford KA	KA (1.2 Edge)	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	AudiA4 TDI Saloon £269pm	2.0 TDI 143 4dr Multitronic	"Limited deal , view car & enquire."	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/vehicle.php?formid=dealdetail&mode=lease&id=282805					Audi	Audi A3	removed	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	FiatPuntoEvo Hatch £107pm	"1.4 Active 5dr, CD, USB"	only £107 per month. 4 In stock now	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/fiat/punto-evo-hatchback-1.4-active-5dr-675969vvvvvvvvvvvv					Fiat Punto	Fiat Punto	removed	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	FiatPuntoEvo Hatch £109pm	"1.4 Active 5dr, CD, USB"	only £109 per month. 5 In stock now	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/vehicle.php?formid=dealdetail&mode=lease&id=315146					Fiat Punto	Fiat Punto	removed	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Lease with no Deposit	Cars from £100pm with no Deposit	"All cars in stock,delivery 7 days"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-no-deposit-lease-cars					No Deposit Deals	No Deposit Deals	removed	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Lease Golf-Diesel £174pm	1.6 TDi 105 S 5dr in stock now.	"In stock, delivery in days."	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/volkswagen/golf-diesel-hatchback-1.6-tdi-105-s-5dr-648809					VW	VW Golf	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	VauxhalInsignia £138pm	Sports Hatch 1.8i 16V SRi 5dr	Special Online Offer Now in Stock	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/vauxhall/insignia-hatchback-1.8i-16v-sri-5dr-807297					Vauxhall	Vauxhall Insignia (Petrol)	removed	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	VauxhallInsignia £159pm	Diesel Hatch Special Offer SRi	"160 BHP, Air Con, CD, Auto, Alloys"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/vauxhall/insignia-diesel-hatchback-2.0-cdti-sri-160-5dr-auto-918241					Vauxhall	Vauxhall Insignia (Petrol)	removed	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Chev Spark Hatch £98pm	A/C/Colour Coded/CD 1.0 LS+ 5d	"Low Tax, in Stock View Online"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/chevrolet/spark-hatchback-1.0i-ls-5dr-969915					Chevrolet	Cherolet Spark	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Chev Spark Hatch £98pm	A/C/Colour Coded/CD 1.0 SE+ 5d	"Low Tax, in Stock View Online"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/chevrolet/spark-hatchback-1.0i-ls-5dr-925677					Chevrolet	Cherolet Spark	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Ex Demo Hyundiai30 £129pm	HyundaiI30 Hatch 1.4 Comfort 5dr	In Stock Delivery in 7 Days	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/hyundai/i30-hatchback/i30-hatchback-14-comfort-5dr-2330837					Hyundai	Hyundia i30 (1.4 Active)	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Zero Deposit Leasing	Cars from £99pm with no Deposit	"In stock, Delivery in 7 days"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk					No Deposit Deals	No Deposit Deals	removed	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	FordKA Edge 1.2 £119pm	FordKa 1.2 Edge 3DR only £119pm	in stock now delivery in days	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-no-deposit-lease-cars/ford/ka-hatchback-1.2-edge-3dr-315149					Ford KA	KA (1.2 Edge)	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	New RenaultScenic £189pm	Grand Scenic 1.6 Dynamique 7 Seat	"Brand New Deal just in, View Online"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/renault/grand-scenic-estate-1.6-16v-vvt-dynamique-5dr-345573					Renault Grand Scenic	Renault Grand Scenic	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	HyundiaiI10 £104pm	HyundaiI10 Hatch 1.2 Active 5dr	In Stock Delivery in 7 Days	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/hyundai/i10-hatchback-1.2-active-5dr-519251					Hyundai	Hyundia i30 (1.4 Active)	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	VauxhalInsignia £169pm	Brand New 1.8i 16V SRi 5dr	Special Online Offer Now in Stock	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/vauxhall/insignia-hatchback-1.8i-16v-sri-5dr-676017					Vauxhall	Vauxhall Insignia (Petrol)	removed	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	RenaultMegane £153pm	1.6 16V110Dynamique TommTom 5dr	New Shape in stock now.	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/renault/megane-hatchback-1.6-16v-110-dynamique-tomtom-5dr-345498					Renault	Renault Megane	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Lease Vaux-Insignia £164	Diesel Hatch 2.0 CDTi SRi [160]	"Special Offer Air Con, CD, Alloys"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/vauxhall/insignia-diesel-hatchback-2.0-cdti-sri-160-5dr-846353					Vauxhall	Vauxhall Insignia (Petrol)	removed	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Chev Spark Hatch £89pm	A/C/Colour Coded/CD 1.0 LS+ 5d	"Low Tax, in Stock View Online"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/chevrolet/spark-hatchback-1.0i-ls-5dr-987577					Chevrolet	Cherolet Spark	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	FordKA Edge 1.2 £107pm	FordKa 1.2 Edge 3DR only £107pm	in stock now delivery in days	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/vehicle.php?formid=dealdetail&mode=lease&id=315149					Ford KA	KA (1.2 Edge)	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
paused	BMW120 D M Sport £189pm	BMW1 SeriesDiesel 120d Sport	Free Tax and Delivery WOW.	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/bmw/1-series-diesel-hatchback-120d-m-sport-5dr-604361					BMW	BMW 1series	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
enabled	ExDemo Hyundai i30 £169pm	Hyundai i30 Hatch 1.4 Active 5dr	In Stock Delivery in 7 Days	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/hyundai/i30-hatchback/i30-hatchback-14-active-5dr-5600837					Hyundai	Hyundia i30 (1.4 Active)	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Lease with Zero Deposit	Cars from £85pm with no deposit	"All In Stock, delivery in days."	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-no-deposit-lease-cars					No Deposit Deals	No Deposit Deals	removed	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Ad name: Modular design ad created 12/6/13; 468 x 60;			hippoleasing.co.uk	http://hippoleasing.co.uk					Remarketing	Remarketing	removed	 --	Display Only	Remarketing	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Lease PeugeotBoxer £269	Zero Deposit. Diesel. Unlim Mileage	Own the van at the end of the lease	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-no-deposit-lease-vans/peugeot/boxer-330-l1-diesel-2.2-hdi-h1-van-110ps-618378					Vans	Peugeot Van (Partner)	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Vauxhall Insignia £153pm	Range of Insignias in stock with 0	"deposit options, immediate delivery"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/vauxhall/insignia-hatchback					Vauxhall	Vauxhall Insignia (Petrol)	removed	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Hyundiai30 £124 pm	HyundaiI30 Hatch 1.4 Comfort 5dr	In Stock Delivery in 7 Days	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/hyundai/i30-hatchback-1.4-classic-5dr-918216					Hyundai	Hyundia i30 (1.4 Active)	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	LeasePeugeot 107 £95pm	Ex Demo 107 Hatch 1.0 Urban 5dr	Now in stock delivery in days	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/peugeot/107-hatchback/107-hatchback-10-urban-5dr-2330846					Peugeot	Peugeot 107	removed	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Lease with no Deposit	Cars from £89pm with no Deposit	"All cars in stock,delivery 7 days"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-no-deposit-lease-cars					No Deposit Deals	No Deposit Deals	removed	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
